"Sample","Date","Filter1ID","Filter2ID","Rack","Carousel","SampleNum","Filter1Mass_g","Filter2Mass_g","AcidVol_L","Vol_acid_used_in_dilution_L","Vol_diluted_L","Duration_days","Reservoir","Depth_m","Site","TrapXSA_m2","CombinedCollectionVol_L","CombinedFilterVol_L","CombinedSedMass_g","CombinedXSA_m2","Flag_CombinedCollectionVol_L","Flag_Filter2ID","Flag_CombinedSedMass_g","Flag_ICPTLi_mgL","Flag_ICPTNa_mgL","Flag_ICPTMg_mgL","Flag_ICPTAl_mgL","Flag_ICPTK_mgL","Flag_ICPTCa_mgL","Flag_ICPTFe_mgL","Flag_ICPTMn_mgL","Flag_ICPTCu_mgL","Flag_ICPTSr_mgL","Flag_ICPTBa_mgL","nTraps","ICPTLi_mgL","ICPTNa_mgL","ICPTMg_mgL","ICPTAl_mgL","ICPTK_mgL","ICPTCa_mgL","ICPTFe_mgL","ICPTMn_mgL","ICPTCu_mgL","ICPTSr_mgL","ICPTBa_mgL","DilutionFactor","TLi_g","TNa_g","TMg_g","TAl_g","TK_g","TCa_g","TFe_g","TMn_g","TCu_g","TSr_g","TBa_g","TLiFlux_gm2d","TNaFlux_gm2d","TMgFlux_gm2d","TAlFlux_gm2d","TKFlux_gm2d","TCaFlux_gm2d","TFeFlux_gm2d","TMnFlux_gm2d","TCuFlux_gm2d","TSrFlux_gm2d","TBaFlux_gm2d"
"7",2022-06-27,"B_sed_8m_R1_F1_27Jun22","B_sed_8m_R1_F2_27Jun22",7,NA,41,0.02,0.02,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.775,0.166,0.04,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0113841025399654,0.145284715103108,0.642556174192188,13.0379971944385,0.568365207515962,1.03225007310282,20.5293747425891,0.26949122125057,0.00606179395878254,0.00926630942576756,0.0644259187693146,20,2.43455204920947e-05,0.000310699240130141,0.00137414121589293,0.0278824638796727,0.00121547981125402,0.00220752274669579,0.0439031809254165,0.000576321587614171,1.29634750323362e-05,1.9816505097274e-05,0.000137778320259679,0.000427106901494617,0.00545076823441941,0.0241073176943024,0.489157451267043,0.0213238331126474,0.0387277898053682,0.770217731713767,0.0101107276646755,0.000227425396612974,0.000347651885006824,0.00241712110769423
"8",2022-06-27,"B_sed_8m_R2_F1_27Jun22","B_sed_8m_R2_F2_27Jun22",8,NA,42,0.019,0.021,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.769,0.155,0.04,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00713072955519433,0.125288369584045,0.507142966264253,5.74016340428179,0.348134217450895,0.835454101707322,20.453433762839,0.271983066004444,0.00697519951749419,0.00669919582142009,0.0564181843495917,20,1.62764652685662e-05,0.000285980807476356,0.00115759471912447,0.0131023858866768,0.000794644426671785,0.00190699136247775,0.0466866120341448,0.00062082328227337,1.59214554147706e-05,1.52914547201189e-05,0.00012877905563152,0.000285547012658833,0.00501711912907415,0.0203083229965171,0.229862386391059,0.0139408857155451,0.033455401878524,0.819048999739386,0.0108914454531213,0.000279318878875294,0.000268266429012103,0.00225924204192066
"1",2022-07-11,"F_sed_4m_R1_F1_11Jul22","F_sed_4m_R1_F2_11Jul22",9,NA,43,0.003,0.005,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.71,0.28,0.008,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00636136680076755,0.156422185609313,0.150240725571382,1.1736967032214,0.171319934259104,0.91605734259939,5.26461061536281,0.0817936778890629,0.00555562042859027,0.00692789561832768,0.01343808148859,20,7.76995516379465e-06,0.000191058526708518,0.000183508314805045,0.00143358668750614,0.000209255062559334,0.00111889861131783,0.00643034582305029,9.99051351359268e-05,6.7857935234924e-06,8.46192964810024e-06,1.64136566753492e-05,0.000136312611424267,0.00335184517304114,0.00321938763890186,0.0251502024088374,0.00367107704354896,0.0196294558221404,0.112811105472716,0.00175269092008784,0.00011904692064161,0.000148452301680676,0.000287953837219509
"2",2022-07-11,"F_sed_4m_R2_F1_11Jul22","F_sed_4m_R2_F2_11Jul22",10,NA,44,0.004,0.004,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.631,0.288,0.008,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00536378765350663,0.178299848832393,0.141798233602439,1.04317222438521,0.25632407007791,0.846165651510093,5.48403905646467,0.121519923280189,0.006872529224355,0.00610240678619281,0.0153711250226416,20,6.07523448810369e-06,0.000201949342670579,0.000160606193753874,0.00118153742914742,0.000290322609928522,0.000958400123342334,0.00621143590353741,0.000137638190881936,7.78409386452986e-06,6.91182324186144e-06,1.7409933966617e-05,0.000106581191349339,0.00354290876775107,0.00281760309036462,0.0207283631716534,0.00509328976559221,0.0168137422736853,0.108970647945429,0.00241466274068764,0.000136560654453955,0.000121257929542665,0.000305432079553288
"3",2022-07-11,"F_sed_8m_R1_F1_11Jul22","F_sed_8m_R1_F2_11Jul22",11,NA,45,0.015,0.017,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.662,0.164,0.032,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00965909123067621,0.176414686989514,0.325356941806685,1.76778749139116,0.251559652389352,2.17053448005441,50.6509326395005,0.98525600630496,0.0140474700663406,0.0166019848915279,0.280638845877749,20,1.95773288114437e-05,0.000357562450947039,0.000659442972295988,0.0035830034276733,0.000509868466184272,0.00439930281201272,0.102660792740061,0.00199694571034005,2.84718234759245e-05,3.36493888899017e-05,0.000568807026644901,0.000343455883430883,0.00627291540406378,0.0115689719881404,0.0628586064748566,0.0089449038821121,0.0771793970634325,1.80103494219506,0.0350335206459545,0.000499496911912501,0.000590329799300042,0.00997889557454959
"4",2022-07-11,"F_sed_8m_R2_F1_11Jul22","F_sed_8m_R2_F2_11Jul22",12,NA,46,0.015,0.014,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.76,0.158,0.029,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00564208072915768,0.137785772901855,0.189574480457437,1.07916550056822,0.190626175937148,1.10566340423856,44.6225727816367,0.978336754233894,0.0122062818055137,0.0101688345617744,0.520233712201059,20,1.25696988396424e-05,0.000306965772540842,0.000422343146335556,0.00240421681139249,0.00042468616411314,0.00246325011577198,0.0994123140451653,0.00217958568031855,2.71937417439293e-05,2.26546187705354e-05,0.0011590016879416,0.000220517163552261,0.00538526995212087,0.00740939889362565,0.0421785023314063,0.0074505037475332,0.0432141561686985,1.74404508772066,0.0382376744323529,0.000477074818756325,0.000397442479439578,0.0203330062269364
"5",2022-07-11,"B_sed_4m_R1_F1_11Jul22","B_sed_4m_R1_F2_11Jul22",13,NA,47,0.013,0.012,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.634,0.278,0.025,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0078496092274307,0.140594321652934,0.381589558485727,6.21984698231043,0.370768306933182,0.917390145702595,7.61240458316756,0.732000118143499,0.00488141350996254,0.00800439820624367,0.0575603094421419,20,9.22752624289335e-06,0.000165274188187694,0.000448573624867394,0.00731167623675917,0.000435852815488359,0.00107842841588348,0.00894868279776676,0.000860495102911135,5.7382947304164e-06,9.40948681223177e-06,6.76644213154387e-05,0.000161883585251019,0.00289949629283159,0.0078695746542586,0.128272771298033,0.00764640647512077,0.0189194648494497,0.156991680808525,0.0150961404696608,0.000100670071234126,0.00016507581993705,0.00118707428493252
"6",2022-07-11,"B_sed_4m_R2_F1_11Jul22","B_sed_4m_R2_F2_11Jul22",14,NA,48,0.012,0.018,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.682,0.282,0.03,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0079688402785104,0.140543995812393,0.416163238421641,6.6971441534065,0.401127382670346,1.07083241421181,9.98454153088264,0.725624783852323,0.00604402137126675,0.00885679073164323,0.0671128965017366,20,9.50609173649255e-06,0.000167656029047124,0.000496444373776738,0.0079890755078225,0.000478507984150015,0.00127740434092501,0.0119106374857763,0.000865603465560005,7.20996024572388e-06,1.05653347593077e-05,8.00594978127099e-05,0.000166770613436476,0.00294128224148917,0.00870939762068627,0.140156760544947,0.00839472963895397,0.0224102093108017,0.208954886506839,0.0151857592947493,0.00012648831153355,0.000185353498347533,0.00140452795236417
"7",2022-07-11,"B_sed_8m_R1_F1_11Jul22","B_sed_8m_R1_F2_11Jul22",15,NA,49,0.013,0.015,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.522,0.164,0.028,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015303685485247,0.198022022943063,0.676026074526914,10.1481952351256,0.539818871570562,2.86351803589473,26.8552038504818,0.393106637507319,0.00583352430270573,0.0204528127154448,0.0668462269411086,20,2.84051333031048e-05,0.000367548193804075,0.00125477034808532,0.0188360404242209,0.00100195649089073,0.00531496884223388,0.0498458783663821,0.000729644271080658,1.0827590230144e-05,3.7962415796228e-05,0.000124073118785814,0.000498326929406586,0.00644810080181182,0.0220131286834498,0.330451052160856,0.0175778756669309,0.0932434315579354,0.874473752502273,0.0128005521145358,0.000189954390802689,0.000665995610537149,0.00217668319478279
"8",2022-07-11,"B_sed_8m_R2_F1_11Jul22","B_sed_8m_R2_F2_11Jul22",16,NA,50,0.014,0.012,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.618,0.156,0.026,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0101743116921099,0.151788526728859,0.411292187072072,7.76616778557386,0.390168359460563,1.18976147880401,22.1900397857784,0.28202074244995,0.00570754688348235,0.0096879294580938,0.0523465508899013,20,2.11051747664536e-05,0.000314863892624736,0.000853167639336683,0.0161098198423827,0.000809349237957937,0.0024679924009037,0.0460301081710121,0.000585012258056435,1.18395010993262e-05,2.00962434143536e-05,0.000108585537615206,0.000370259728188165,0.0055238310314685,0.0149675907323851,0.2826234599811,0.0141988603350457,0.0432973526938774,0.807531590165298,0.0102631928923428,0.000207706901621484,0.00035255948868184,0.00190497601121394
"1",2022-07-25,"F_sed_4m_R1_F1_25Jul22","F_sed_4m_R1_F2_25Jul22",17,NA,51,0.00800000000000001,0.00900000000000001,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.817,0.281,0.017,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00610153117329327,0.169979563856672,0.179160525438141,0.941708006364412,0.237812934824662,1.06243489199677,15.07636767866,0.354784760764768,0.00721457742502772,0.00738943255805133,0.0243652529524354,20,7.8907346205508e-06,0.000219824105001831,0.000231697277381567,0.00121785298759013,0.00030754882745652,0.00137398163612678,0.0194973381296265,0.000458821288476572,9.33016881229563e-06,9.55629819073257e-06,3.151008157621e-05,0.000138431512088398,0.00385649558782883,0.00406479320330463,0.0213654670547908,0.00539549880627568,0.024104518098398,0.342052562755504,0.00804935507230701,0.000163684300491143,0.000167651412970519,0.000552798750481747
"2",2022-07-25,"F_sed_4m_R2_F1_25Jul22","F_sed_4m_R2_F2_25Jul22",18,NA,52,0.00700000000000001,0.00800000000000001,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.797,0.277,0.015,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0041096203252471,0.168732220057613,0.142896218494079,0.585102760170355,0.232740767422162,0.850500547313351,13.5127250309883,0.23930664247554,0.00681315791091667,0.00546382983683873,0.0204941004979064,20,5.33212110069967e-06,0.000218925486962838,0.000185403974464881,0.00075915498918854,0.000301974844084928,0.00110350143214591,0.0175323948597011,0.000310493889190285,8.83988791762979e-06,7.08917127566729e-06,2.65905405016157e-05,9.3544343093975e-05,0.00384073063565267,0.00325264424246734,0.013318274928309,0.00529771133988751,0.0193593346107246,0.307580478582851,0.00544716564955502,0.000155083032185923,0.000124369243972339,0.00046649252647525
"3",2022-07-25,"F_sed_8m_R1_F1_25Jul22","F_sed_8m_R1_F2_25Jul22",19,NA,53,0.022,0.02,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.824,0.164,0.042,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0051692634098156,0.160244610885998,0.260856487788398,0.881833616177588,0.288538444622328,1.63219671118455,58.2814185162795,0.569217334867327,0.0135440598754716,0.0114041672741564,0.160080293209611,20,1.14984590969557e-05,0.000356446549092756,0.000580246626495168,0.00196154209257063,0.00064182210120869,0.00363064244048856,0.129640618748407,0.00126616148633903,3.01272746498295e-05,2.5367318424465e-05,0.000356081042456501,0.000201723813563897,0.00625333852200411,0.0101795867878663,0.0344124154413192,0.0112598393222696,0.0636943639670981,2.27435691914891,0.0222129697082337,0.000528539405446036,0.000445032866519271,0.00624692623737304
"4",2022-07-25,"F_sed_8m_R2_F1_25Jul22","F_sed_8m_R2_F2_25Jul22",20,NA,54,0.018,0.019,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.793,0.157,0.037,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00515804954939655,0.150738911080172,0.232042900221692,0.866136407250575,0.228095431608476,1.36131719252986,57.9919815807566,0.690021837757757,0.0147481712936133,0.0102934402478352,0.144397285178057,20,1.17813794166472e-05,0.000344299194352546,0.000530003719869419,0.00197832175566915,0.000520987399839487,0.00310935251745992,0.132458118438594,0.00157606261796135,3.36859504833741e-05,2.35110042858198e-05,0.000329814436081855,0.000206687240866777,0.00604023077406617,0.00929814774950297,0.0347067903312073,0.00913996947140379,0.0545490871644344,2.32378587110041,0.0276497362846502,0.000590971219511484,0.000412466523145555,0.00578611666605595
"5",2022-07-25,"B_sed_4m_R1_F1_25Jul22","B_sed_4m_R1_F2_25Jul22",21,NA,55,0.013,0.107,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.811,0.275,0.03,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00882824703009771,0.176256407584677,0.484222605596278,6.20040924810113,0.507630964035669,5.84647389434758,10.5612010271011,0.765594961077592,0.00681084780525155,0.0254459866650754,0.153622377929214,20,1.16276039065505e-05,0.0002321457120988,0.000637765191807171,0.0081665026533172,0.000668596127904434,0.00770033761648252,0.0139100618618764,0.0010083581632811,8.97050572749859e-06,3.35146777094193e-05,0.000202334637403496,0.000203989472229444,0.0040726603410256,0.0111886667217623,0.143269462874637,0.0117295508483085,0.135091272372108,0.244031891754117,0.0176901837385503,0.000157374532508177,0.000587966486718116,0.00354966820588228
"6",2022-07-25,"B_sed_4m_R2_F1_25Jul22","B_sed_4m_R2_F2_25Jul22",22,NA,56,0.01,0.016,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.793,0.279,0.026,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00588973065277652,0.156526902291638,0.357108628924997,3.63551348694959,0.370381740063341,1.42813021334818,10.6183558273367,0.940414982869206,0.00567756830143348,0.010187844959808,0.102971756278178,20,7.57009825120308e-06,0.000201184756852263,0.000458993384704315,0.00467274242444488,0.000476053376296466,0.00183558241758658,0.0136478222210858,0.00120871975934372,7.29740499245178e-06,1.30944845970866e-05,0.000132350078141056,0.000132806411312136,0.00352949521679029,0.00805237425140463,0.0819764990867684,0.00835166709876083,0.0322026353500217,0.239431277014189,0.021205237791332,0.000128022402983312,0.000229723769707313,0.00232189046053676
"7",2022-07-25,"B_sed_8m_R1_F1_25Jul22","B_sed_8m_R1_F2_25Jul22",23,NA,57,0.014,0.013,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.775,0.158,0.027,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00866112204472074,0.158524716816565,0.294264437485016,3.73783456990722,0.304320548912676,1.3859904209785,29.1242326520486,0.307201765924207,0.0048901077533536,0.00969560469953617,0.0441203841952263,20,1.94601159865561e-05,0.000356178952341016,0.000661163767766966,0.00839829919188015,0.000683758195341772,0.00311409240156562,0.0654373581739067,0.000690231815842364,1.09872674205097e-05,2.17844282806034e-05,9.91312429702869e-05,0.000341399554157929,0.00624864392451038,0.0115991608527388,0.147335997471626,0.0119955473648142,0.0546322415670886,1.14800368719683,0.0121091176618369,0.000192755695873926,0.000382176247444842,0.00173911410274007
"8",2022-07-25,"B_sed_8m_R2_F1_25Jul22","B_sed_8m_R2_F2_25Jul22",24,NA,58,0.013,0.017,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.776,0.157,0.03,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00505350307771184,0.128372896900002,0.22652424636795,2.35820320886331,0.236906091977092,0.778802234534954,30.0387890697725,0.311821987728221,0.00425103958918296,0.00593996751569127,0.0417884189414351,20,1.14331483643519e-05,0.000290433458464208,0.000512493072037553,0.00533524700502069,0.000535981171148173,0.001761978049088,0.0679603686470267,0.00070547242064372,9.61763861196043e-06,1.34387035769015e-05,9.4542970751578e-05,0.000200578031338957,0.00509523444262747,0.00899094879103092,0.0935991825585637,0.00940301347604731,0.0309113532935913,1.19226625229429,0.0123764920026617,0.000168727541831905,0.000235762593233479,0.00165861951108889
"1",2022-08-08,"F_sed_4m_R1_F1_08Aug22","F_sed_4m_R1_F2_08Aug22",25,NA,59,0.012,0.012,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.477,0.284,0.024,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00633502556997724,0.140868500227398,0.216441158019973,1.3829576497394,0.244830276150544,1.14152720035086,17.827163801514,0.453648481619629,0.00776350066372847,0.00797610490393286,0.0332645168926688,20,6.58931884989886e-06,0.000146523080870329,0.000225129289010916,0.00143847073849655,0.000254657970334052,0.00118734906684382,0.0185427612217156,0.000471858315036755,8.07513414107532e-06,8.29627249514707e-06,3.45997827115999e-05,0.000115600057014769,0.00257053526903614,0.00394956735865889,0.0252358860107111,0.00446760531103054,0.0208303199390154,0.325305893260042,0.0082780708239637,0.000141666534641065,0.000145546086825618,0.000607003082605566
"2",2022-08-08,"F_sed_4m_R2_F1_08Aug22","F_sed_4m_R2_F2_08Aug22",26,NA,60,0.00900000000000001,0.01,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.761,0.284,0.019,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0082497387093883,0.16025864179585,0.251548670655172,1.49824263686003,0.261653140895656,1.52047659884809,16.3714290709214,0.449898736394299,0.00744937195805982,0.0098616464874389,0.0246794815206774,20,1.0230837934671e-05,0.000198743287466544,0.000311955781002646,0.00185803188979614,0.000324486747265669,0.00188560513420527,0.0203028778830229,0.000557937799148141,9.23827043531222e-06,1.22298306087182e-05,3.06060330689528e-05,0.000179485235955001,0.00348666317198898,0.00547281242438986,0.0325964788301282,0.00569265008097523,0.0330802114735754,0.356184591200557,0.00978821071820041,0.000162072076547994,0.000214554667614923,0.000536938528603932
"3",2022-08-08,"F_sed_8m_R1_F1_08Aug22","F_sed_8m_R1_F2_08Aug22",27,NA,61,0.044,0.039,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.789,0.262,0.083,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00404401170226885,0.171364331383449,0.378024468710611,1.06097528056344,0.330433190080916,1.71258741815402,125.528334536188,1.146803898211,0.0183148593024678,0.0134947672070553,0.103106084968099,20,5.52269995065571e-06,0.000234023502935107,0.000516248682842201,0.00144891967704427,0.000451255707675388,0.00233879304662408,0.171427626324611,0.00156613143045762,2.50116666352022e-05,1.84291133842916e-05,0.000140806706876282,9.68877730330293e-05,0.00410560346195869,0.00905683554397644,0.0254191975060836,0.0079166279131136,0.0410307371208238,3.00744945395012,0.0274755079815726,0.000438793470907567,0.000323312106529562,0.00247024976537748
"4",2022-08-08,"F_sed_8m_R2_F1_08Aug22","F_sed_8m_R2_F2_08Aug22",28,NA,62,0.04,0.04,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.748,0.238,0.08,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00542574612582151,0.186661112094731,0.442273271045286,1.49317922124213,0.348395177140624,1.85884202136299,139.613036518581,1.13290197633863,0.0200730334786889,0.0153671375842301,0.111882025893549,20,7.96991951927395e-06,0.000274187919278647,0.000649658552762319,0.00219334225103466,0.00051176031062337,0.00273046710364917,0.205078645239059,0.00166412828121002,2.94854306897044e-05,2.25729046195245e-05,0.000164344354001617,0.000139820696466272,0.00481022998330989,0.0113973185165579,0.0384790135442301,0.00897809355315469,0.0479020912554019,3.59780784967033,0.0291947208156001,0.000517279182640732,0.00039600892299301,0.00288318369855996
"5",2022-08-08,"B_sed_4m_R1_F1_08Aug22","B_sed_4m_R1_F2_08Aug22",29,NA,63,0.012,0.013,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.761,0.24,0.025,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00668839659641123,0.183872201214889,0.364322407342148,4.6046730647668,0.397195585724834,1.61736316905393,8.6216982972328,0.721529084181817,0.0103179619671283,0.0105120952298729,0.0801913376441775,20,9.81522200523348e-06,0.00026983245528285,0.000534643132774602,0.00675735772254528,0.000582884522051194,0.00237348045058664,0.0126523422511891,0.00105884393103682,1.51416091867608e-05,1.54264997498385e-05,0.00011768078799283,0.00017219385633995,0.00473381967479254,0.00937953953043986,0.1185480556928,0.0102258648453745,0.0416392773913904,0.221967022529239,0.0185758834237437,0.00026563760612552,0.000270635598495438,0.0020645390079618
"6",2022-08-08,"B_sed_4m_R2_F1_08Aug22","B_sed_4m_R2_F2_08Aug22",30,NA,64,0.01,0.015,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.716,0.238,0.025,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0050073848836032,0.168517590859283,0.32397912092868,2.93253702657157,0.322987112266476,1.08243599268346,8.89867575272617,0.534771603326824,0.00596499342737939,0.00806067429380655,0.0651081690219465,20,7.22073315988495e-06,0.000243005198247504,0.000467183337406399,0.00422876767865279,0.000465752844243086,0.00156089089365111,0.0128320399930068,0.000771149639755319,8.60162077427146e-06,1.16236278051866e-05,9.38870739845884e-05,0.000126677306711899,0.0042631742995299,0.0081960551114261,0.0741876051060996,0.0081709591804194,0.0273835703522939,0.225119559183292,0.0135287037026599,0.000150902980198092,0.000203919717288935,0.00164711275213748
"7",2022-08-08,"B_sed_8m_R1_F1_08Aug22","B_sed_8m_R1_F2_08Aug22",31,NA,65,0.014,0.021,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.747,0.2,0.035,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0059055698460249,0.163537585916978,0.337206436615924,3.87307184157189,0.298091884813897,0.962037105628317,27.0083988494499,0.332351635353726,0.00544849176925697,0.00719499010895778,0.0552505683785432,20,1.03170305210055e-05,0.000285700162596961,0.000589099644768019,0.00676625650722609,0.000520766522769878,0.00168067882353267,0.047183672789989,0.000580618306962959,9.51851512089193e-06,1.25696477203492e-05,9.6522742957315e-05,0.000180997360063955,0.00501219562107613,0.0103349001731201,0.118704171983405,0.00913609450307675,0.0294850761132729,0.827769210890844,0.0101861073834312,0.000166988563725056,0.00022051626673829,0.0016933517474661
